timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
75.368,0.98721,0.11444,0.03686,0.11656,-0.23708,0.96859,-0.07504
75.419,0.98591,0.11424,0.03683,0.11677,-0.23708,0.96859,-0.07504
75.47,0.98239,0.11379,0.03675,0.11723,-0.23708,0.96859,-0.07504
75.521,0.97677,0.11312,0.03664,0.11791,-0.23708,0.96859,-0.07504
75.572,0.97048,0.11238,0.03652,0.11865,-0.23707,0.96859,-0.07504
75.623,0.96426,0.11166,0.0364,0.11936,-0.23707,0.96859,-0.07504
75.674,0.95802,0.11092,0.03627,0.12009,-0.23707,0.96859,-0.07504
75.725,0.95179,0.11019,0.03615,0.1208,-0.23707,0.96859,-0.07504
75.776,0.94556,0.10946,0.03602,0.1215,-0.23707,0.96859,-0.07504
75.827,0.93933,0.10871,0.03589,0.12221,-0.23707,0.96859,-0.07504
75.878,0.9331,0.10795,0.03576,0.12292,-0.23707,0.96859,-0.07504
75.929,0.92687,0.10719,0.03563,0.12362,-0.23707,0.96859,-0.07504
75.98,0.92064,0.10643,0.0355,0.12432,-0.23707,0.96859,-0.07504
76.031,0.9144,0.10566,0.03536,0.12501,-0.23707,0.96859,-0.07504
76.082,0.90817,0.10488,0.03523,0.1257,-0.23707,0.96859,-0.07504
76.133,0.90194,0.10411,0.03509,0.12638,-0.23707,0.96859,-0.07504
76.184,0.89571,0.10332,0.03495,0.12706,-0.23706,0.96859,-0.07504
76.235,0.88948,0.10254,0.03481,0.12773,-0.23706,0.96859,-0.07505
76.286,0.88324,0.10175,0.03467,0.1284,-0.23706,0.96859,-0.07505
76.337,0.87701,0.10096,0.03453,0.12906,-0.23706,0.96859,-0.07505
76.388,0.87079,0.10017,0.03439,0.12971,-0.23706,0.96859,-0.07505
76.439,0.86455,0.09937,0.03424,0.13036,-0.23706,0.96859,-0.07505
76.49,0.85832,0.09858,0.0341,0.131,-0.23706,0.96859,-0.07505
76.541,0.85209,0.09779,0.03395,0.13163,-0.23706,0.96859,-0.07505
76.592,0.84586,0.09698,0.0338,0.13226,-0.23706,0.96859,-0.07505
76.643,0.83963,0.09618,0.03365,0.13288,-0.23706,0.96859,-0.07505
76.694,0.8334,0.09538,0.03351,0.1335,-0.23706,0.96859,-0.07505
76.745,0.82717,0.09374,0.0332,0.13473,-0.23705,0.96859,-0.07505
76.796,0.82093,0.09291,0.03305,0.13534,-0.23705,0.96859,-0.07505
76.847,0.8147,0.09209,0.03289,0.13593,-0.23705,0.96859,-0.07505
76.898,0.80848,0.09125,0.03273,0.13654,-0.23705,0.96859,-0.07505
76.949,0.80224,0.09041,0.03257,0.13713,-0.23705,0.96859,-0.07505
77.0,0.79601,0.08958,0.03242,0.13771,-0.23705,0.96859,-0.07505
77.051,0.78978,0.08874,0.03225,0.1383,-0.23705,0.96859,-0.07505
77.102,0.78355,0.0879,0.03209,0.13887,-0.23705,0.96859,-0.07505
77.153,0.77732,0.08705,0.03193,0.13944,-0.23705,0.96859,-0.07505
77.204,0.77109,0.08619,0.03176,0.14001,-0.23705,0.96859,-0.07505
77.255,0.76485,0.08533,0.03159,0.14058,-0.23705,0.96859,-0.07505
77.306,0.75863,0.08448,0.03143,0.14113,-0.23705,0.96859,-0.07505
77.357,0.75239,0.08363,0.03126,0.14167,-0.23705,0.9686,-0.07505
77.408,0.74616,0.08276,0.03109,0.14222,-0.23704,0.9686,-0.07506
77.459,0.73993,0.0819,0.03092,0.14275,-0.23704,0.9686,-0.07506
77.51,0.7337,0.08104,0.03075,0.14328,-0.23704,0.9686,-0.07506
77.562,0.72735,0.08016,0.03058,0.14381,-0.23704,0.9686,-0.07506
77.613,0.72112,0.07927,0.0304,0.14434,-0.23704,0.9686,-0.07506
77.664,0.71488,0.07839,0.03023,0.14486,-0.23704,0.9686,-0.07506
77.715,0.70865,0.0775,0.03005,0.14537,-0.23704,0.9686,-0.07506
77.766,0.70242,0.07662,0.02987,0.14587,-0.23704,0.9686,-0.07506
77.817,0.69619,0.07572,0.02969,0.14637,-0.23704,0.9686,-0.07506
77.868,0.68996,0.07484,0.02952,0.14686,-0.23704,0.9686,-0.07506
77.919,0.68373,0.07396,0.02934,0.14735,-0.23704,0.9686,-0.07506
77.97,0.6775,0.07305,0.02915,0.14783,-0.23704,0.9686,-0.07506
78.021,0.67126,0.07215,0.02897,0.14831,-0.23703,0.9686,-0.07506
78.072,0.66503,0.07125,0.02879,0.14878,-0.23703,0.9686,-0.07506
78.123,0.6588,0.07036,0.0286,0.14924,-0.23703,0.9686,-0.07506
78.174,0.65257,0.06944,0.02841,0.14971,-0.23703,0.9686,-0.07506
78.225,0.64634,0.06852,0.02823,0.15016,-0.23703,0.9686,-0.07506
78.276,0.64011,0.06762,0.02804,0.15061,-0.23703,0.9686,-0.07506
78.327,0.63388,0.0667,0.02785,0.15105,-0.23703,0.9686,-0.07506
78.378,0.62765,0.06577,0.02765,0.15149,-0.23703,0.9686,-0.07506
78.43,0.62141,0.06486,0.02746,0.15192,-0.23703,0.9686,-0.07506
78.481,0.61506,0.06395,0.02727,0.15234,-0.23703,0.9686,-0.07506
78.532,0.60883,0.06301,0.02708,0.15277,-0.23703,0.9686,-0.07506
78.583,0.6026,0.06208,0.02688,0.15318,-0.23703,0.9686,-0.07506
78.634,0.59637,0.06116,0.02669,0.15359,-0.23702,0.9686,-0.07506
78.685,0.59014,0.06023,0.02649,0.15398,-0.23702,0.9686,-0.07507
78.736,0.5839,0.05929,0.02629,0.15438,-0.23702,0.9686,-0.07507
78.787,0.57767,0.05836,0.0261,0.15477,-0.23702,0.9686,-0.07507
78.838,0.57144,0.05744,0.0259,0.15515,-0.23702,0.9686,-0.07507
78.889,0.56521,0.05649,0.0257,0.15553,-0.23702,0.9686,-0.07507
78.94,0.55898,0.05553,0.02549,0.15591,-0.23702,0.9686,-0.07507
78.991,0.55275,0.05458,0.02529,0.15628,-0.23702,0.9686,-0.07507
79.042,0.54652,0.05362,0.02508,0.15664,-0.23702,0.9686,-0.07507
79.093,0.54029,0.05266,0.02487,0.157,-0.23702,0.9686,-0.07507
79.144,0.53405,0.05172,0.02467,0.15734,-0.23702,0.9686,-0.07507
79.195,0.52783,0.05076,0.02446,0.15769,-0.23702,0.9686,-0.07507
79.246,0.5216,0.0498,0.02425,0.15803,-0.23701,0.9686,-0.07507
79.298,0.51522,0.04885,0.02405,0.15836,-0.23701,0.9686,-0.07507
79.349,0.50901,0.04788,0.02383,0.15868,-0.23701,0.9686,-0.07507
79.4,0.50278,0.04691,0.02362,0.15901,-0.23701,0.9686,-0.07507
79.451,0.49655,0.04596,0.02341,0.15931,-0.23701,0.9686,-0.07507
79.502,0.49031,0.045,0.0232,0.15962,-0.23701,0.9686,-0.07507
79.553,0.48408,0.04403,0.02299,0.15992,-0.23701,0.9686,-0.07507
79.604,0.47785,0.04307,0.02278,0.16021,-0.23701,0.9686,-0.07507
79.655,0.47162,0.04209,0.02256,0.1605,-0.23701,0.9686,-0.07507
79.706,0.46539,0.04113,0.02235,0.16078,-0.23701,0.9686,-0.07507
79.757,0.45916,0.04015,0.02213,0.16106,-0.23701,0.9686,-0.07507
79.808,0.45293,0.03916,0.02191,0.16133,-0.23701,0.9686,-0.07507
79.859,0.4467,0.0382,0.02169,0.16159,-0.23701,0.9686,-0.07507
79.91,0.44047,0.03721,0.02147,0.16185,-0.237,0.9686,-0.07507
79.961,0.43423,0.03622,0.02125,0.1621,-0.237,0.9686,-0.07508
80.012,0.42793,0.03522,0.02102,0.16235,-0.237,0.9686,-0.07508
80.063,0.42206,0.0344,0.02083,0.16255,-0.237,0.9686,-0.07508
80.114,0.41808,0.03391,0.02072,0.16267,-0.237,0.9686,-0.07508
80.165,0.41634,0.03377,0.02069,0.1627,-0.237,0.9686,-0.07508
80.216,0.41625,0.03377,0.02069,0.1627,-0.237,0.9686,-0.07508
