timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
41.894,1.00726,0.06621,-0.404,0.84444,-0.0,1e-05,-1.0
41.945,1.00595,0.06712,-0.40385,0.84444,-0.0,1e-05,-1.0
41.996,1.00243,0.06894,-0.40355,0.84444,-0.0,1e-05,-1.0
42.047,0.99661,0.0716,-0.40308,0.84444,-0.0,1e-05,-1.0
42.098,0.98956,0.07447,-0.40256,0.84444,-0.0,1e-05,-1.0
42.149,0.98243,0.07728,-0.40203,0.84444,-0.0,1e-05,-1.0
42.2,0.97531,0.08014,-0.40147,0.84444,-0.0,1e-05,-1.0
42.251,0.96819,0.08294,-0.40091,0.84444,-0.0,1e-05,-1.0
42.302,0.96107,0.08579,-0.4003,0.84444,-0.0,1e-05,-1.0
42.353,0.95395,0.08864,-0.39968,0.84444,-0.0,1e-05,-1.0
42.404,0.94683,0.09148,-0.39904,0.84444,-0.0,1e-05,-1.0
42.455,0.93971,0.09427,-0.3984,0.84444,-0.0,1e-05,-1.0
42.506,0.93258,0.09705,-0.39773,0.84444,-0.0,1e-05,-1.0
42.557,0.92546,0.09988,-0.39703,0.84444,-0.0,1e-05,-1.0
42.608,0.91834,0.10265,-0.39632,0.84444,-0.0,1e-05,-1.0
42.659,0.91122,0.10547,-0.39558,0.84444,-0.0,1e-05,-1.0
42.71,0.9041,0.10823,-0.39483,0.84444,-0.0,1e-05,-1.0
42.761,0.89698,0.11098,-0.39407,0.84444,-0.0,1e-05,-1.0
42.812,0.88986,0.11373,-0.39329,0.84444,-0.0,1e-05,-1.0
42.863,0.88274,0.11653,-0.39247,0.84444,-0.0,1e-05,-1.0
42.914,0.87562,0.11932,-0.39163,0.84444,-0.0,1e-05,-1.0
42.965,0.8685,0.12205,-0.39078,0.84444,-0.0,1e-05,-1.0
43.016,0.86137,0.12483,-0.38991,0.84444,-0.0,1e-05,-1.0
43.067,0.85425,0.12755,-0.38903,0.84444,-0.0,1e-05,-1.0
43.118,0.84713,0.13026,-0.38813,0.84444,-0.0,1e-05,-1.0
43.169,0.84001,0.13297,-0.38721,0.84444,-0.0,1e-05,-1.0
43.22,0.83289,0.13572,-0.38625,0.84444,-0.0,1e-05,-1.0
43.271,0.82577,0.13842,-0.38529,0.84444,-0.0,1e-05,-1.0
43.322,0.81864,0.14111,-0.38432,0.84444,-0.0,1e-05,-1.0
43.373,0.81153,0.14384,-0.3833,0.84444,-0.0,1e-05,-1.0
43.424,0.8044,0.14651,-0.38229,0.84444,-0.0,1e-05,-1.0
43.475,0.79728,0.14923,-0.38124,0.84444,-0.0,1e-05,-1.0
43.526,0.79016,0.15194,-0.38017,0.84444,-0.0,1e-05,-1.0
43.577,0.78304,0.15459,-0.3791,0.84444,-0.0,1e-05,-1.0
43.628,0.77592,0.15729,-0.37799,0.84444,-0.0,1e-05,-1.0
43.679,0.7688,0.15998,-0.37686,0.84443,-0.0,1e-05,-1.0
43.73,0.76168,0.1626,-0.37573,0.84443,-0.0,1e-05,-1.0
43.781,0.75456,0.16522,-0.37459,0.84443,-0.0,1e-05,-1.0
43.832,0.74744,0.16789,-0.3734,0.84443,-0.0,1e-05,-1.0
43.883,0.74031,0.17054,-0.3722,0.84443,-0.0,1e-05,-1.0
43.934,0.73319,0.17314,-0.371,0.84443,-0.0,1e-05,-1.0
43.985,0.72607,0.17577,-0.36976,0.84443,-0.0,1e-05,-1.0
44.036,0.71895,0.1784,-0.3685,0.84443,-0.0,1e-05,-1.0
44.087,0.71183,0.18097,-0.36724,0.84443,-0.0,1e-05,-1.0
44.138,0.70471,0.18358,-0.36594,0.84443,-0.0,1e-05,-1.0
44.189,0.69759,0.18613,-0.36465,0.84443,-0.0,1e-05,-1.0
44.24,0.69046,0.18872,-0.36332,0.84443,-0.0,1e-05,-1.0
44.291,0.68334,0.19126,-0.36199,0.84443,-0.0,1e-05,-1.0
44.342,0.67622,0.19634,-0.35926,0.84443,-0.0,1e-05,-1.0
44.393,0.6691,0.1989,-0.35785,0.84443,-0.0,1e-05,-1.0
44.444,0.66198,0.20139,-0.35646,0.84443,-0.0,1e-05,-1.0
44.495,0.65486,0.20387,-0.35504,0.84443,-0.0,1e-05,-1.0
44.546,0.64774,0.20635,-0.35361,0.84443,-0.0,1e-05,-1.0
44.597,0.64062,0.20886,-0.35213,0.84443,-0.0,1e-05,-1.0
44.648,0.6335,0.21132,-0.35067,0.84443,-0.0,1e-05,-1.0
44.699,0.62638,0.21381,-0.34915,0.84443,-0.0,1e-05,-1.0
44.75,0.61925,0.21624,-0.34765,0.84443,-0.0,1e-05,-1.0
44.801,0.61214,0.21871,-0.3461,0.84443,-0.0,1e-05,-1.0
44.852,0.60501,0.22112,-0.34457,0.84443,-0.0,1e-05,-1.0
44.903,0.59789,0.22357,-0.34299,0.84443,-0.0,1e-05,-1.0
44.954,0.59077,0.22596,-0.34142,0.84443,-0.0,1e-05,-1.0
45.005,0.58365,0.22834,-0.33983,0.84443,-0.0,1e-05,-1.0
45.056,0.57653,0.23071,-0.33823,0.84443,-0.0,1e-05,-1.0
45.107,0.56941,0.23311,-0.33658,0.84443,-0.0,1e-05,-1.0
45.158,0.56228,0.23545,-0.33494,0.84443,-0.0,1e-05,-1.0
45.209,0.55516,0.23783,-0.33326,0.84443,-0.0,1e-05,-1.0
45.26,0.54805,0.2402,-0.33156,0.84443,-0.0,1e-05,-1.0
45.311,0.54092,0.24255,-0.32984,0.84443,-0.0,1e-05,-1.0
45.362,0.5338,0.24485,-0.32814,0.84443,-0.0,1e-05,-1.0
45.413,0.52668,0.24718,-0.32639,0.84443,-0.0,1e-05,-1.0
45.464,0.51956,0.24946,-0.32465,0.84443,-0.0,1e-05,-1.0
45.515,0.51244,0.25172,-0.3229,0.84443,-0.0,1e-05,-1.0
45.566,0.50532,0.25397,-0.32114,0.84443,-0.0,1e-05,-1.0
45.617,0.49819,0.25625,-0.31932,0.84443,-0.0,1e-05,-1.0
45.668,0.49108,0.25847,-0.31752,0.84443,-0.0,1e-05,-1.0
45.719,0.48395,0.26072,-0.31568,0.84443,-0.0,1e-05,-1.0
45.77,0.47683,0.26292,-0.31385,0.84443,-0.0,1e-05,-1.0
45.821,0.46971,0.26511,-0.31201,0.84443,-0.0,1e-05,-1.0
45.872,0.46259,0.26732,-0.31011,0.84443,-0.0,1e-05,-1.0
45.923,0.45547,0.26948,-0.30824,0.84442,-0.0,1e-05,-1.0
45.974,0.44835,0.27167,-0.30631,0.84442,-0.0,1e-05,-1.0
46.025,0.44123,0.27384,-0.30437,0.84442,-0.0,1e-05,-1.0
46.076,0.43411,0.27601,-0.30241,0.84442,-0.0,1e-05,-1.0
46.127,0.42698,0.27815,-0.30044,0.84442,-0.0,1e-05,-1.0
46.178,0.41986,0.28024,-0.29849,0.84442,-0.0,1e-05,-1.0
46.229,0.41274,0.28236,-0.29649,0.84442,-0.0,1e-05,-1.0
46.28,0.40562,0.28447,-0.29447,0.84442,-0.0,1e-05,-1.0
46.331,0.3985,0.28656,-0.29244,0.84442,-0.0,1e-05,-1.0
46.382,0.39138,0.28859,-0.29043,0.84442,-0.0,1e-05,-1.0
46.433,0.38426,0.29061,-0.28841,0.84442,-0.0,1e-05,-1.0
46.484,0.37714,0.29262,-0.28637,0.84442,-0.0,1e-05,-1.0
46.535,0.37001,0.29465,-0.28428,0.84442,-0.0,1e-05,-1.0
46.586,0.3629,0.29663,-0.28221,0.84442,-0.0,1e-05,-1.0
46.637,0.35577,0.29863,-0.2801,0.84442,-0.0,1e-05,-1.0
46.688,0.34866,0.30062,-0.27796,0.84442,-0.0,1e-05,-1.0
46.739,0.34153,0.30259,-0.27582,0.84442,-0.0,1e-05,-1.0
46.79,0.33441,0.30451,-0.2737,0.84442,-0.0,1e-05,-1.0
46.841,0.32729,0.30641,-0.27156,0.84442,-0.0,1e-05,-1.0
46.892,0.32017,0.30834,-0.26938,0.84442,-0.0,1e-05,-1.0
46.943,0.31305,0.31025,-0.26717,0.84442,-0.0,1e-05,-1.0
46.994,0.30592,0.31211,-0.265,0.84442,-0.0,1e-05,-1.0
47.045,0.2988,0.31395,-0.26281,0.84442,-0.0,1e-05,-1.0
47.096,0.29168,0.31582,-0.26057,0.84442,-0.0,1e-05,-1.0
47.147,0.28456,0.31763,-0.25836,0.84442,-0.0,1e-05,-1.0
47.198,0.27744,0.31946,-0.25609,0.84442,-0.0,1e-05,-1.0
47.249,0.27032,0.32128,-0.25381,0.84442,-0.0,1e-05,-1.0
47.3,0.2632,0.32307,-0.25152,0.84442,-0.0,1e-05,-1.0
47.351,0.25608,0.32482,-0.24926,0.84442,-0.0,1e-05,-1.0
47.402,0.24896,0.32656,-0.24698,0.84442,-0.0,1e-05,-1.0
47.454,0.2417,0.32831,-0.24465,0.84442,-0.0,1e-05,-1.0
47.505,0.23457,0.33001,-0.24235,0.84442,-0.0,1e-05,-1.0
47.556,0.22745,0.33169,-0.24004,0.84442,-0.0,1e-05,-1.0
47.607,0.22033,0.33336,-0.23772,0.84442,-0.0,1e-05,-1.0
47.658,0.21321,0.33505,-0.23534,0.84442,-0.0,1e-05,-1.0
47.709,0.20609,0.33671,-0.23295,0.84442,-0.0,1e-05,-1.0
47.76,0.19897,0.33833,-0.2306,0.84442,-0.0,1e-05,-1.0
47.811,0.19185,0.33993,-0.22823,0.84442,-0.0,1e-05,-1.0
47.862,0.18473,0.34155,-0.2258,0.84442,-0.0,1e-05,-1.0
47.913,0.17761,0.34315,-0.22336,0.84442,-0.0,1e-05,-1.0
47.964,0.17048,0.3447,-0.22096,0.84442,-0.0,1e-05,-1.0
48.015,0.16336,0.34627,-0.2185,0.84442,-0.0,1e-05,-1.0
48.066,0.15624,0.34781,-0.21603,0.84442,-0.0,1e-05,-1.0
48.117,0.14912,0.34934,-0.21355,0.84442,-0.0,1e-05,-1.0
48.168,0.142,0.35083,-0.2111,0.84442,-0.0,1e-05,-1.0
48.219,0.13488,0.35229,-0.20865,0.84442,-0.0,1e-05,-1.0
48.27,0.12776,0.35377,-0.20614,0.84441,-0.0,1e-05,-1.0
48.321,0.12064,0.3552,-0.20366,0.84441,-0.0,1e-05,-1.0
48.372,0.11351,0.35664,-0.20113,0.84441,-0.0,1e-05,-1.0
48.423,0.10639,0.35807,-0.19858,0.84441,-0.0,1e-05,-1.0
48.474,0.09927,0.35945,-0.19608,0.84441,-0.0,1e-05,-1.0
48.525,0.09215,0.36083,-0.19351,0.84441,-0.0,1e-05,-1.0
