timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
35.761,0.32021,0.30719,-0.27069,0.8444,-0.0,1e-05,-1.0
35.812,0.32151,0.30643,-0.27156,0.8444,-0.0,1e-05,-1.0
35.863,0.32503,0.30505,-0.2731,0.8444,-0.0,1e-05,-1.0
35.914,0.33086,0.30317,-0.27519,0.8444,-0.0,1e-05,-1.0
35.965,0.33791,0.30124,-0.2773,0.8444,-0.0,1e-05,-1.0
36.016,0.34503,0.29926,-0.27944,0.8444,-0.0,1e-05,-1.0
36.067,0.35215,0.2973,-0.28152,0.8444,-0.0,1e-05,-1.0
36.118,0.35927,0.29528,-0.28363,0.8444,-0.0,1e-05,-1.0
36.169,0.3664,0.2933,-0.28569,0.8444,-0.0,1e-05,-1.0
36.22,0.37352,0.29125,-0.28777,0.8444,-0.0,1e-05,-1.0
36.271,0.38064,0.2892,-0.28983,0.8444,-0.0,1e-05,-1.0
36.322,0.38776,0.28717,-0.29184,0.84441,-0.0,1e-05,-1.0
36.373,0.39488,0.28508,-0.29388,0.84441,-0.0,1e-05,-1.0
36.424,0.402,0.28298,-0.2959,0.84441,-0.0,1e-05,-1.0
36.475,0.40912,0.28091,-0.29787,0.84441,-0.0,1e-05,-1.0
36.526,0.41624,0.27878,-0.29986,0.84441,-0.0,1e-05,-1.0
36.577,0.42336,0.27664,-0.30184,0.84441,-0.0,1e-05,-1.0
36.628,0.43049,0.27452,-0.30377,0.84441,-0.0,1e-05,-1.0
36.679,0.43761,0.27239,-0.30567,0.84441,-0.0,1e-05,-1.0
36.73,0.44473,0.27021,-0.30761,0.84441,-0.0,1e-05,-1.0
36.781,0.45185,0.26801,-0.30952,0.84441,-0.0,1e-05,-1.0
36.832,0.45897,0.2658,-0.31142,0.84441,-0.0,1e-05,-1.0
36.883,0.46609,0.26358,-0.31331,0.84441,-0.0,1e-05,-1.0
36.934,0.47321,0.26138,-0.31514,0.84441,-0.0,1e-05,-1.0
36.985,0.48033,0.25917,-0.31696,0.84441,-0.0,1e-05,-1.0
37.036,0.48745,0.25691,-0.31879,0.84441,-0.0,1e-05,-1.0
37.087,0.49457,0.25464,-0.32061,0.84441,-0.0,1e-05,-1.0
37.138,0.5017,0.25239,-0.32238,0.84441,-0.0,1e-05,-1.0
37.189,0.50881,0.25013,-0.32414,0.84441,-0.0,1e-05,-1.0
37.24,0.51594,0.24782,-0.32591,0.84441,-0.0,1e-05,-1.0
37.291,0.52306,0.24554,-0.32763,0.84441,-0.0,1e-05,-1.0
37.342,0.53018,0.24324,-0.32934,0.84441,-0.0,1e-05,-1.0
37.393,0.5373,0.24089,-0.33106,0.84441,-0.0,1e-05,-1.0
37.444,0.54442,0.23853,-0.33277,0.84441,-0.0,1e-05,-1.0
37.495,0.55155,0.23615,-0.33446,0.84441,-0.0,1e-05,-1.0
37.546,0.55867,0.23376,-0.33613,0.84442,-0.0,1e-05,-1.0
37.597,0.56579,0.23136,-0.33778,0.84442,-0.0,1e-05,-1.0
37.648,0.57291,0.22895,-0.33942,0.84442,-0.0,1e-05,-1.0
37.699,0.58003,0.22653,-0.34105,0.84442,-0.0,1e-05,-1.0
37.75,0.58714,0.22414,-0.34262,0.84442,-0.0,1e-05,-1.0
37.801,0.59427,0.22174,-0.34417,0.84442,-0.0,1e-05,-1.0
37.852,0.60139,0.21929,-0.34574,0.84442,-0.0,1e-05,-1.0
37.903,0.60851,0.21687,-0.34727,0.84442,-0.0,1e-05,-1.0
37.954,0.61563,0.21439,-0.3488,0.84442,-0.0,1e-05,-1.0
38.005,0.62276,0.2119,-0.35032,0.84442,-0.0,1e-05,-1.0
38.056,0.62988,0.2094,-0.35182,0.84442,-0.0,1e-05,-1.0
38.107,0.637,0.20689,-0.3533,0.84442,-0.0,1e-05,-1.0
38.158,0.64412,0.20442,-0.35474,0.84442,-0.0,1e-05,-1.0
38.209,0.65124,0.20188,-0.35618,0.84442,-0.0,1e-05,-1.0
38.26,0.65836,0.19939,-0.35758,0.84442,-0.0,1e-05,-1.0
38.311,0.66548,0.19684,-0.35899,0.84442,-0.0,1e-05,-1.0
