timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
61.697,-0.81311,-0.22452,-0.03093,0.36643,0.15062,0.98859,0.00349
61.748,-0.8118,-0.22359,-0.03107,0.36698,0.15062,0.98859,0.00349
61.799,-0.80828,-0.22187,-0.03134,0.368,0.15062,0.98859,0.00349
61.85,-0.80245,-0.21942,-0.03172,0.36944,0.15062,0.98859,0.00349
61.901,-0.7954,-0.21681,-0.03212,0.37094,0.15062,0.98859,0.00349
61.952,-0.78828,-0.21424,-0.03252,0.37239,0.15061,0.98859,0.00349
62.003,-0.78116,-0.21162,-0.03292,0.37386,0.15061,0.98859,0.00349
62.054,-0.77404,-0.20903,-0.03332,0.37527,0.15061,0.98859,0.00349
62.105,-0.76692,-0.20638,-0.03373,0.3767,0.15061,0.98859,0.00349
62.156,-0.7598,-0.20373,-0.03414,0.37811,0.15061,0.98859,0.00349
62.208,-0.75254,-0.20111,-0.03455,0.37947,0.15061,0.98859,0.00349
62.259,-0.74542,-0.19843,-0.03496,0.38084,0.1506,0.98859,0.00349
62.31,-0.7383,-0.1958,-0.03536,0.38216,0.1506,0.98859,0.00349
62.361,-0.73117,-0.1931,-0.03578,0.38349,0.1506,0.98859,0.00349
62.412,-0.72405,-0.19045,-0.03619,0.38478,0.1506,0.98859,0.00349
62.463,-0.71693,-0.18779,-0.0366,0.38604,0.1506,0.98859,0.00349
62.514,-0.70981,-0.18507,-0.03702,0.38732,0.1506,0.98859,0.00349
62.565,-0.70269,-0.18239,-0.03743,0.38854,0.15059,0.98859,0.00349
62.616,-0.69557,-0.1797,-0.03785,0.38975,0.15059,0.98859,0.00349
62.667,-0.68845,-0.17701,-0.03826,0.39095,0.15059,0.98859,0.00349
62.718,-0.68133,-0.17425,-0.03869,0.39214,0.15059,0.98859,0.00349
62.769,-0.67421,-0.17154,-0.0391,0.39329,0.15059,0.98859,0.00349
62.82,-0.66708,-0.16882,-0.03952,0.39443,0.15059,0.98859,0.00349
62.871,-0.65996,-0.16604,-0.03995,0.39556,0.15059,0.98859,0.00349
62.922,-0.65284,-0.16325,-0.04038,0.39668,0.15058,0.98859,0.00349
62.973,-0.64572,-0.16051,-0.0408,0.39775,0.15058,0.98859,0.00349
63.024,-0.6386,-0.1577,-0.04123,0.39883,0.15058,0.98859,0.00349
63.075,-0.63148,-0.15489,-0.04166,0.39988,0.15058,0.98859,0.00349
63.126,-0.62436,-0.15212,-0.04209,0.4009,0.15058,0.98859,0.00349
63.177,-0.61724,-0.1493,-0.04252,0.40192,0.15058,0.98859,0.00349
63.228,-0.61011,-0.14652,-0.04295,0.40289,0.15057,0.98859,0.00349
63.279,-0.603,-0.14368,-0.04339,0.40387,0.15057,0.98859,0.00349
63.33,-0.59587,-0.14083,-0.04382,0.40482,0.15057,0.98859,0.00349
63.381,-0.58875,-0.13798,-0.04426,0.40575,0.15057,0.98859,0.00349
63.432,-0.58163,-0.13511,-0.0447,0.40667,0.15057,0.98859,0.00349
63.483,-0.57451,-0.13225,-0.04514,0.40756,0.15057,0.98859,0.00349
63.534,-0.56739,-0.12943,-0.04557,0.40842,0.15056,0.98859,0.00349
63.585,-0.56027,-0.12655,-0.04602,0.40927,0.15056,0.98859,0.00349
63.636,-0.55315,-0.12372,-0.04645,0.41008,0.15056,0.98859,0.00349
63.687,-0.54603,-0.12083,-0.04689,0.41089,0.15056,0.98859,0.00349
63.738,-0.5389,-0.11799,-0.04733,0.41167,0.15056,0.9886,0.00349
63.789,-0.53178,-0.11509,-0.04777,0.41244,0.15056,0.9886,0.00349
63.84,-0.52466,-0.11218,-0.04822,0.41319,0.15055,0.9886,0.00349
63.891,-0.51754,-0.10927,-0.04867,0.41391,0.15055,0.9886,0.00349
63.942,-0.51042,-0.10641,-0.0491,0.41461,0.15055,0.9886,0.00349
63.993,-0.5033,-0.10355,-0.04954,0.41528,0.15055,0.9886,0.00349
64.044,-0.49618,-0.10062,-0.04999,0.41594,0.15055,0.9886,0.00349
64.095,-0.48906,-0.09775,-0.05043,0.41658,0.15055,0.9886,0.00349
64.146,-0.48194,-0.09481,-0.05088,0.4172,0.15055,0.9886,0.00349
64.197,-0.47482,-0.09193,-0.05132,0.41779,0.15054,0.9886,0.00349
64.248,-0.4677,-0.08898,-0.05177,0.41837,0.15054,0.9886,0.00349
64.299,-0.46057,-0.08609,-0.05222,0.41892,0.15054,0.9886,0.00349
64.35,-0.45345,-0.08314,-0.05267,0.41946,0.15054,0.9886,0.00349
64.401,-0.44633,-0.08018,-0.05312,0.41998,0.15054,0.9886,0.00349
64.452,-0.43921,-0.07722,-0.05357,0.42048,0.15054,0.9886,0.00349
64.503,-0.43209,-0.07432,-0.05402,0.42094,0.15053,0.9886,0.00349
64.554,-0.42497,-0.07141,-0.05446,0.42139,0.15053,0.9886,0.00349
64.605,-0.41784,-0.0685,-0.05491,0.42181,0.15053,0.9886,0.00349
64.656,-0.41072,-0.06558,-0.05535,0.42222,0.15053,0.9886,0.00349
64.707,-0.4036,-0.06261,-0.05581,0.42261,0.15053,0.9886,0.00349
64.758,-0.39648,-0.05963,-0.05626,0.42298,0.15053,0.9886,0.00349
