timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
27.758,0.02376,-0.01917,-0.06166,0.619,-0.3225,0.10691,-0.94051
27.809,0.02245,-0.01919,-0.06199,0.61897,-0.3225,0.10691,-0.94051
27.86,0.01893,-0.01922,-0.06281,0.61889,-0.3225,0.10691,-0.94051
27.911,0.01311,-0.01926,-0.06412,0.61875,-0.3225,0.10691,-0.94051
27.962,0.00606,-0.01929,-0.06563,0.61859,-0.32249,0.10691,-0.94051
28.013,-0.00106,-0.01932,-0.06718,0.61842,-0.32249,0.10691,-0.94052
28.064,-0.00818,-0.01934,-0.06873,0.61825,-0.32249,0.10691,-0.94052
28.115,-0.0153,-0.01934,-0.07024,0.61808,-0.32249,0.10691,-0.94052
28.166,-0.02243,-0.01934,-0.07176,0.61791,-0.32249,0.10691,-0.94052
28.217,-0.02955,-0.01933,-0.07331,0.61773,-0.32249,0.10691,-0.94052
28.268,-0.03667,-0.0193,-0.07486,0.61754,-0.32249,0.10691,-0.94052
28.319,-0.04379,-0.01926,-0.07641,0.61735,-0.32249,0.10691,-0.94052
28.37,-0.05091,-0.01922,-0.07795,0.61716,-0.32248,0.10691,-0.94052
28.421,-0.05803,-0.01916,-0.07947,0.61697,-0.32248,0.10691,-0.94052
28.472,-0.06515,-0.0191,-0.08101,0.61677,-0.32248,0.10691,-0.94052
28.523,-0.07228,-0.01894,-0.08404,0.61637,-0.32248,0.10691,-0.94052
28.574,-0.0794,-0.01884,-0.08558,0.61616,-0.32248,0.10691,-0.94052
28.625,-0.08652,-0.01873,-0.08712,0.61595,-0.32248,0.10691,-0.94052
28.676,-0.09364,-0.01861,-0.08863,0.61574,-0.32247,0.10691,-0.94052
28.727,-0.10075,-0.01849,-0.09016,0.61552,-0.32247,0.10691,-0.94052
28.778,-0.10788,-0.01835,-0.0917,0.6153,-0.32247,0.10691,-0.94052
28.829,-0.115,-0.0182,-0.09323,0.61507,-0.32247,0.10691,-0.94052
28.88,-0.12212,-0.01804,-0.09477,0.61484,-0.32247,0.10691,-0.94052
28.931,-0.12924,-0.01787,-0.09627,0.61461,-0.32247,0.10691,-0.94052
28.982,-0.13636,-0.01769,-0.09777,0.61438,-0.32247,0.10691,-0.94052
29.033,-0.14349,-0.0175,-0.09927,0.61414,-0.32247,0.10691,-0.94052
29.084,-0.15061,-0.0173,-0.1008,0.6139,-0.32246,0.10691,-0.94052
29.135,-0.15773,-0.0171,-0.10229,0.61366,-0.32246,0.10691,-0.94053
29.186,-0.16485,-0.01687,-0.10381,0.61341,-0.32246,0.10691,-0.94053
29.237,-0.17197,-0.01664,-0.10533,0.61316,-0.32246,0.10691,-0.94053
29.288,-0.17909,-0.0164,-0.10685,0.6129,-0.32246,0.10691,-0.94053
29.339,-0.18621,-0.01615,-0.10837,0.61264,-0.32246,0.10691,-0.94053
29.39,-0.19333,-0.01589,-0.10985,0.61238,-0.32246,0.10691,-0.94053
29.441,-0.20046,-0.01561,-0.11136,0.61212,-0.32246,0.10691,-0.94053
29.492,-0.20758,-0.01534,-0.11284,0.61185,-0.32245,0.10691,-0.94053
29.543,-0.2147,-0.01504,-0.11435,0.61158,-0.32245,0.10691,-0.94053
29.594,-0.22182,-0.01474,-0.11582,0.61131,-0.32245,0.10691,-0.94053
29.645,-0.22894,-0.01444,-0.11729,0.61104,-0.32245,0.10691,-0.94053
29.696,-0.23606,-0.01412,-0.11876,0.61076,-0.32245,0.10691,-0.94053
29.747,-0.24318,-0.01378,-0.12026,0.61048,-0.32245,0.10691,-0.94053
29.798,-0.2503,-0.01344,-0.12175,0.61019,-0.32245,0.10691,-0.94053
29.849,-0.25742,-0.01309,-0.12321,0.6099,-0.32245,0.10691,-0.94053
29.9,-0.26454,-0.01273,-0.1247,0.60961,-0.32244,0.10691,-0.94053
29.951,-0.27167,-0.01235,-0.12618,0.60931,-0.32244,0.10691,-0.94053
30.002,-0.27878,-0.01198,-0.12763,0.60902,-0.32244,0.10691,-0.94053
30.053,-0.28591,-0.01158,-0.12911,0.60871,-0.32244,0.10691,-0.94053
30.104,-0.29303,-0.01118,-0.13058,0.60841,-0.32244,0.10691,-0.94053
30.156,-0.30029,-0.01077,-0.13202,0.6081,-0.32244,0.10691,-0.94053
30.207,-0.30741,-0.01034,-0.13349,0.60779,-0.32244,0.10691,-0.94053
30.258,-0.31453,-0.00991,-0.13495,0.60747,-0.32244,0.10691,-0.94053
30.309,-0.32165,-0.00947,-0.13638,0.60716,-0.32243,0.10691,-0.94053
30.36,-0.32877,-0.00902,-0.13784,0.60684,-0.32243,0.10691,-0.94054
30.411,-0.33589,-0.00856,-0.13926,0.60652,-0.32243,0.10691,-0.94054
30.462,-0.34302,-0.0081,-0.14068,0.6062,-0.32243,0.10691,-0.94054
30.513,-0.35014,-0.00761,-0.14212,0.60587,-0.32243,0.10691,-0.94054
30.564,-0.35726,-0.00713,-0.14354,0.60554,-0.32243,0.10691,-0.94054
30.615,-0.36438,-0.00662,-0.14497,0.6052,-0.32243,0.10691,-0.94054
30.666,-0.3715,-0.00611,-0.1464,0.60486,-0.32243,0.10691,-0.94054
30.717,-0.37862,-0.0056,-0.1478,0.60453,-0.32242,0.10691,-0.94054
30.768,-0.38574,-0.00506,-0.14923,0.60418,-0.32242,0.10691,-0.94054
30.819,-0.39286,-0.00453,-0.15062,0.60384,-0.32242,0.10691,-0.94054
30.87,-0.39999,-0.00399,-0.15201,0.6035,-0.32242,0.10691,-0.94054
30.921,-0.40717,-0.00343,-0.15339,0.60315,-0.32242,0.10691,-0.94054
30.972,-0.41364,-0.00301,-0.15445,0.60288,-0.32242,0.10691,-0.94054
31.023,-0.41804,-0.00276,-0.15506,0.60273,-0.32242,0.10691,-0.94054
31.074,-0.42019,-0.00268,-0.15524,0.60268,-0.32242,0.10691,-0.94054
31.125,-0.42043,-0.00268,-0.15524,0.60268,-0.32242,0.10691,-0.94054
